,image_path,0,1,2,3,4,5,6,7,8,9
104,seg_train/seg_train/buildings\10892.jpg,1.0,3.9645016158829094e-08,5.621507703779116e-09,3.066753517799725e-10,3.532925063609582e-09,1.641474844937818e-09,4.224774002858922e-11,6.951698244828108e-11,9.562205194324491e-11,3.3957243267268566e-11
105,seg_train/seg_train/buildings\10899.jpg,0.036968864500522614,4.8417387006338686e-06,2.954316369141452e-05,3.8136270177346887e-06,1.6067916419615358e-07,0.9629926681518555,4.1152674157274305e-08,4.4524242071020126e-08,3.6147035586964193e-08,1.3623124850425938e-08
106,seg_train/seg_train/buildings\1090.jpg,0.9999853372573853,7.91850015957607e-06,1.0773222811621963e-06,1.8313822636173427e-07,1.32105094508006e-06,4.12809322369867e-06,3.300098638803206e-09,1.432734264561475e-09,1.8302523940860738e-09,1.0353783386207738e-09
107,seg_train/seg_train/buildings\10911.jpg,1.0,7.649400224352121e-09,7.288145642547761e-09,3.5591793401401617e-10,4.314354207224369e-09,1.2012098260516524e-10,7.926631573340615e-12,2.5954594376487172e-12,7.109426328893997e-12,1.0007437586945223e-12
108,seg_train/seg_train/buildings\10921.jpg,0.9998430013656616,3.0817629976809258e-06,0.00012338055239524692,8.494210987919359e-07,1.543487815069966e-05,1.4312960047391243e-05,4.364442141024938e-09,1.2025508366875215e-09,2.9572775339659074e-09,1.0388507831748939e-09
109,seg_train/seg_train/buildings\10924.jpg,0.9999998807907104,1.5186111257392554e-09,7.385404643400761e-08,1.2289282438904259e-11,6.415898035072587e-09,1.4257157954222777e-10,2.298851755656861e-13,2.404374171548901e-13,1.850074184562428e-13,4.180456233461062e-14
110,seg_train/seg_train/buildings\1093.jpg,0.9999878406524658,4.433393769431859e-06,2.9714879019593354e-06,1.8055197870125994e-07,8.433703442278784e-07,3.779161488637328e-06,1.923386783175829e-09,8.726601663511246e-10,2.6360376104150873e-09,6.95257185157061e-10
111,seg_train/seg_train/buildings\10936.jpg,0.9996808767318726,4.966257165506249e-07,2.11915971704002e-06,1.329385312942577e-08,4.08641341209659e-07,0.0003161178610753268,9.352769225756674e-09,6.249842421368612e-09,2.7592261808706553e-09,8.047622568341239e-10
112,seg_train/seg_train/buildings\10963.jpg,1.0,6.644670165652233e-13,1.4331485759418172e-13,8.02686166723887e-16,8.600014451932373e-15,3.2816375129324704e-16,7.22822087693151e-15,1.7191598808457198e-15,4.987988561549811e-15,3.595908123945734e-15
113,seg_train/seg_train/buildings\10978.jpg,0.9999998807907104,6.114172634852366e-08,3.8667074875320395e-08,4.0265599188238355e-10,1.6153951065689398e-08,5.3575277547679434e-08,3.443927087953824e-11,2.4831046940843038e-11,2.3400583554211707e-11,3.874502715189854e-12
114,seg_train/seg_train/buildings\10997.jpg,1.0,3.242163160166456e-08,9.19610254612735e-09,6.62912866961074e-12,7.602153351271568e-10,3.226867439920511e-09,8.533659889842227e-11,8.16692199978597e-11,1.1804797417358515e-10,1.3064345612268102e-11
115,seg_train/seg_train/buildings\11003.jpg,0.996956467628479,2.634908196341712e-05,1.283388974115951e-05,0.002972597721964121,2.6201041691820137e-05,5.424760729511036e-06,3.6616714993442656e-08,3.1206937478600594e-08,3.3240084462704544e-08,4.046349744157851e-08
116,seg_train/seg_train/buildings\11011.jpg,1.0,1.1969249376353464e-12,1.0343162958059704e-12,4.4795992542588815e-17,7.142406105572693e-14,2.5039215069167257e-15,4.6832285635232604e-14,2.9878768730007277e-14,2.6985959785687762e-14,3.4736332005371818e-15
117,seg_train/seg_train/buildings\11024.jpg,1.0,9.159477065701083e-10,8.81268336083707e-10,3.88195942405134e-12,1.0336769218355357e-09,7.631954421737086e-13,1.8701739375875936e-12,1.3943090388865431e-12,1.3562290396632037e-12,2.0601432343912707e-13
118,seg_train/seg_train/buildings\11037.jpg,1.0,6.875290115004873e-09,1.983466724198024e-09,2.1729194832342813e-11,6.836772814544645e-11,6.557563519971055e-11,1.6328383957431303e-12,1.1412405308969253e-12,2.286212018309808e-12,1.0284716871547528e-12
119,seg_train/seg_train/buildings\1104.jpg,0.9990001320838928,3.3797794003476156e-06,1.5784889910719357e-05,3.870993054988503e-07,1.4441062603509636e-06,0.0009788949973881245,1.3237569929103188e-09,1.7062568025139058e-09,2.0196591066223846e-09,1.0128126115560576e-10
120,seg_train/seg_train/buildings\11042.jpg,0.9999963045120239,7.483434387722809e-07,1.713320756380199e-07,1.6044309347762464e-07,2.485950290065375e-06,1.3740437054821086e-07,4.954758270336868e-10,1.6994403106984635e-10,4.4943102017747094e-10,1.2406223270922112e-10
121,seg_train/seg_train/buildings\11045.jpg,0.9991723299026489,1.352226081507979e-05,6.742412369931117e-05,0.0006920955493114889,5.203811087994836e-05,2.5697536329971626e-06,3.4906857404592984e-09,1.4278688231783576e-09,2.4418975730355896e-09,1.2694280071556818e-09
122,seg_train/seg_train/buildings\11054.jpg,1.0,7.92081244344045e-12,3.0134023802728255e-14,3.903393842232813e-16,1.5185147586517685e-14,8.967357156335496e-17,8.885066449671863e-15,7.913069037643241e-15,9.136247293916547e-15,3.430951633841511e-15
123,seg_train/seg_train/buildings\11055.jpg,0.9999997615814209,1.0402812833376629e-08,9.681210144663055e-08,3.0019204899645047e-08,1.6963865867580807e-09,2.1950834039330402e-08,5.824154093031497e-12,4.9408688945762336e-12,8.154790211156726e-12,1.0943433659260648e-11
124,seg_train/seg_train/buildings\1107.jpg,0.999998927116394,1.5948548082178604e-07,5.569792165260878e-07,1.748818050373302e-07,2.1327750232558174e-08,8.819207408805596e-08,8.912435373042982e-11,5.673371494818724e-11,4.8062297197670745e-11,3.189266559178172e-11
125,seg_train/seg_train/buildings\11077.jpg,0.9998621940612793,6.33180661679944e-07,1.1816760888905264e-05,3.361896290243749e-07,7.189729700485259e-08,0.00012486886407714337,3.6069613962297353e-10,4.180431001366003e-10,2.057239656405585e-10,3.8363381915651473e-11
126,seg_train/seg_train/buildings\11084.jpg,1.0,6.502440865483253e-14,2.4154692867183955e-14,4.892554947569445e-16,9.940710059307741e-15,7.269519132118016e-19,8.145121760356555e-16,7.919493359031691e-17,3.978408138832838e-16,6.325470658272194e-17
127,seg_train/seg_train/buildings\11098.jpg,1.0,1.3735819664843774e-13,7.291116630803521e-14,1.7009598956663034e-15,3.063064260783524e-14,3.63594901248878e-16,1.542162288000685e-15,1.6411974860727763e-15,7.317691273084088e-16,4.3523750379301836e-16
128,seg_train/seg_train/buildings\11108.jpg,0.9996296167373657,3.073518882956705e-06,0.00010023912182077765,1.8271925910084974e-06,0.0002599682775326073,5.17764556207112e-06,2.523749875749104e-09,1.2924321612928225e-09,1.1786551734616069e-09,5.582587725427857e-10
129,seg_train/seg_train/buildings\11117.jpg,1.0,5.770109012814828e-08,6.126669727102296e-10,6.53639468939371e-12,1.4650929081039266e-10,5.721826901172733e-10,9.581150976767372e-12,1.2187927750373362e-11,8.316661595508812e-12,1.065390397431143e-11
130,seg_train/seg_train/buildings\1112.jpg,0.999945878982544,8.144842240653816e-07,1.0712413995861425e-06,1.5024461674784106e-07,3.857717700839203e-08,5.211233292357065e-05,2.9871344287002444e-10,3.900515188615117e-10,5.784722145740773e-10,4.492101482456157e-11
131,seg_train/seg_train/buildings\11131.jpg,0.9999998807907104,1.284301163195778e-07,2.2746931005457327e-09,5.354692800274563e-10,1.6611922504239374e-08,7.824360048758194e-10,6.858531104159127e-11,1.9048686239475643e-11,7.478909158642466e-11,2.1062946525818305e-11
132,seg_train/seg_train/buildings\11157.jpg,0.9999998807907104,1.1584693737631824e-07,1.5765936112188683e-08,1.2587506557915074e-11,1.2957326323004281e-09,9.582626248061388e-09,6.816017888988668e-11,7.707695592884534e-11,5.672619665664236e-11,1.0069573647131236e-11
133,seg_train/seg_train/buildings\11173.jpg,0.999640941619873,9.911626648317906e-07,3.754253611987224e-06,1.021567550196778e-05,0.00033820897806435823,5.799008249596227e-06,8.540123608291594e-10,6.516492900843218e-10,2.1618415946278446e-09,4.856993141011401e-10
134,seg_train/seg_train/buildings\11181.jpg,0.9999932050704956,1.874877852969803e-06,2.13355428968498e-06,1.8968408994624042e-06,2.44856295239515e-07,5.806849685541238e-07,2.9139099466668483e-10,1.090353154986623e-10,4.315672263999204e-10,3.5873162773647493e-10
135,seg_train/seg_train/buildings\11187.jpg,0.9999500513076782,5.948817829448672e-07,4.932326919515617e-05,2.9857883276918074e-08,3.01275959735392e-09,6.356479786973068e-09,4.986706048093481e-10,5.813527437226185e-10,1.732244209184941e-10,5.893495413911154e-11
136,seg_train/seg_train/buildings\11197.jpg,1.0,5.807148539815898e-09,1.4239969203799774e-08,3.7203906622096383e-09,5.968285310409271e-10,8.246195726258065e-09,4.556146258882787e-12,4.206495395064902e-12,5.2817156030726675e-12,4.270066071565548e-12
137,seg_train/seg_train/buildings\112.jpg,0.9999701976776123,7.661309609829914e-06,1.3430677427095361e-05,7.4144431891909335e-06,1.1753537592085195e-06,1.0656615501147826e-07,2.0004549128316285e-09,8.778533455711113e-10,1.06502240360129e-09,8.83160322651122e-10
138,seg_train/seg_train/buildings\11203.jpg,1.0,3.825836536464067e-09,2.9472280171916054e-09,7.46789463601516e-10,1.7046677402987598e-09,3.577450513603253e-08,2.9061781193356895e-12,1.2472737686425317e-12,3.3724730907208622e-12,5.960494684625894e-13
139,seg_train/seg_train/buildings\11209.jpg,1.0,2.3410209326613085e-09,1.0198425437479841e-10,5.882698299840283e-13,5.981421608014514e-11,7.241953564607329e-11,1.6549652273600834e-12,1.3902035989402095e-12,1.0634326535682859e-12,4.135128925473325e-13
140,seg_train/seg_train/buildings\11226.jpg,0.999439537525177,0.00036197694134898484,4.889761112281121e-05,0.00013540041982196271,1.871102313089068e-06,1.2244634490343742e-05,1.337290456149276e-08,9.19245657371448e-09,1.2553434736162217e-08,3.079182775422851e-08
141,seg_train/seg_train/buildings\11235.jpg,0.9999945163726807,5.478505954670254e-06,3.3725500170334044e-09,6.036416366761443e-10,3.691347671974654e-09,1.5994430224708367e-09,8.824022068587567e-10,9.281794222104622e-10,6.825168763491263e-10,1.1065290905776237e-09
142,seg_train/seg_train/buildings\11244.jpg,1.0,8.172649224036377e-09,2.7268077573694427e-08,8.129002332379898e-11,2.8632458182187293e-08,1.1257021009791757e-10,6.094983892590555e-12,3.695941556275395e-12,5.1606245318747135e-12,8.500381388359957e-13
143,seg_train/seg_train/buildings\11249.jpg,1.0,3.370643269161831e-14,9.583333475740585e-14,6.364723645701255e-19,1.1191061132528966e-14,6.428653182705135e-12,5.649903559324515e-14,1.470717367064566e-14,1.7671143546929904e-14,4.435729962082703e-16
144,seg_train/seg_train/buildings\11259.jpg,0.9999960660934448,3.892109361913754e-06,1.7975230193201241e-09,8.590260447416398e-11,1.3583226765589984e-09,9.892446861670123e-10,9.41300926093902e-10,5.692457616390811e-10,3.9730660428283215e-10,1.6257668822294846e-10
145,seg_train/seg_train/buildings\11274.jpg,0.9999991655349731,1.0762629010230285e-08,9.39383824061224e-08,4.6156231614524756e-11,3.161298423037806e-08,7.377504402938939e-07,5.464653035636147e-11,4.837426639814346e-11,1.8694672546115676e-11,1.1424527773459814e-12
146,seg_train/seg_train/buildings\11278.jpg,1.0,4.3421586326530814e-09,3.07322972625812e-10,4.716542369338772e-13,3.844925766660623e-11,5.194695368304636e-12,7.219717445411389e-12,4.949736800985427e-12,4.649971380166207e-12,1.2530012834591209e-12
147,seg_train/seg_train/buildings\11290.jpg,1.0,5.190869435678369e-13,2.4917149506892278e-12,2.102921551307759e-16,5.13366313435043e-13,2.8052034436662487e-13,7.696606888060384e-14,5.035605789229132e-14,9.067539877586836e-14,1.1683292730485647e-15
148,seg_train/seg_train/buildings\11302.jpg,0.9998829364776611,6.345076599245658e-06,1.8999111489392817e-05,1.0544800716161262e-05,8.3960067058797e-06,7.289629138540477e-05,1.8207548801996154e-09,2.0772548126046786e-09,3.932136838358247e-09,5.799780655735276e-10
149,seg_train/seg_train/buildings\11305.jpg,1.0,9.603317030482117e-10,1.05700517782914e-10,1.6848349104758853e-11,1.6051735678493384e-12,4.5613914290934966e-15,3.476195026275164e-13,1.5138769144523723e-13,1.910546780460251e-13,3.129382874795389e-13
150,seg_train/seg_train/buildings\11306.jpg,0.9980791807174683,5.645663259201683e-05,0.0009771293262019753,0.000361338461516425,1.1494214049889706e-05,0.0005142762092873454,1.3270553544941777e-08,7.091519371726918e-09,6.10101746900682e-09,1.9092099012851804e-09
151,seg_train/seg_train/buildings\11307.jpg,0.9999991655349731,5.606437980532064e-07,1.7860033096894767e-07,1.478078104355518e-07,1.5056725644058133e-08,3.30320020225372e-08,1.1464332261290622e-10,1.655306447467808e-10,1.9615077617718413e-10,1.321672632448312e-10
152,seg_train/seg_train/buildings\11309.jpg,0.9999419450759888,5.7627057685749605e-05,6.092992066442093e-08,3.569309470208282e-08,2.45481118099633e-07,9.390286770383227e-09,8.703748832772362e-09,2.317968039733387e-09,5.438610894969997e-09,2.8747992875111095e-09
153,seg_train/seg_train/buildings\11315.jpg,0.9999995231628418,3.739123428658786e-07,7.026972070889315e-08,1.2192472509039987e-12,1.7055491241535492e-08,1.4371390744116752e-09,2.0691831581487463e-10,5.8075828868187074e-11,9.493361652346266e-11,6.038401029195839e-11
154,seg_train/seg_train/buildings\11316.jpg,0.9999895095825195,2.575508801783144e-07,1.4328613815450808e-06,6.36305053092201e-09,8.81285268405918e-06,1.5777235518044108e-08,2.206455157471865e-10,1.2651939218510933e-10,1.4383799706862987e-10,3.422648275908102e-11
155,seg_train/seg_train/buildings\11317.jpg,1.0,9.074603590265851e-13,1.9776014915142684e-15,4.1421598569184895e-18,1.0674099560644247e-15,1.6078306354393283e-19,4.661892820021461e-14,2.32448981666699e-14,9.63541820929361e-15,1.0637927442148226e-14
156,seg_train/seg_train/buildings\11323.jpg,0.9774639010429382,0.02204454131424427,3.794144868152216e-05,0.0001363626797683537,0.00012180079647805542,0.00019480203627608716,2.3106376545456442e-07,1.195671757159289e-07,1.5741379399969446e-07,5.388800872196953e-08
157,seg_train/seg_train/buildings\11334.jpg,0.9968145489692688,8.152157533913851e-05,0.0014213230460882187,0.00013758649583905935,0.0009192561265081167,0.0006255097687244415,5.770254674075659e-08,2.231179863088073e-08,5.896994892395924e-08,2.7192417206833852e-08
158,seg_train/seg_train/buildings\11338.jpg,0.9999992847442627,5.190463170379189e-08,4.566242353121197e-07,4.867697800392534e-09,5.176705175635732e-10,1.6841030969771964e-07,2.366656523533628e-11,1.5271978126563113e-11,1.20215270030255e-11,3.648270487793814e-12
159,seg_train/seg_train/buildings\11345.jpg,0.9998468160629272,1.1275007636868395e-05,1.1110705600003712e-06,1.6416900905369403e-07,0.0001376881991745904,2.9260584142321022e-06,7.546849367656705e-09,5.690242499412079e-09,1.5050469315269766e-08,1.2292594719909289e-09
160,seg_train/seg_train/buildings\11349.jpg,0.9999996423721313,1.2509300972851634e-07,5.273490089052757e-08,1.4972879824881602e-08,1.8040486793324817e-07,1.0333262245865171e-08,4.3925738046901586e-11,2.0980543691262454e-11,5.4703283569601524e-11,2.031038705274657e-11
161,seg_train/seg_train/buildings\11363.jpg,0.9996533393859863,1.1066856131947134e-05,1.4374119928106666e-05,2.7501775079485924e-08,2.6897732823272236e-05,0.00029416123288683593,1.3730151238178223e-08,6.115000505957369e-09,9.921594212869422e-09,1.9090651282027693e-09
162,seg_train/seg_train/buildings\11366.jpg,1.0,1.3784560159990633e-09,1.1326700688485403e-09,2.4844029611337248e-11,3.386197572341487e-11,5.7202497946717834e-12,5.759450533680821e-13,8.781795820048122e-13,2.462876636574046e-13,1.0585227762675495e-13
163,seg_train/seg_train/buildings\11371.jpg,0.9998533725738525,1.0095781362906564e-05,0.00012464432802516967,5.9345897085449906e-08,7.226650268421508e-06,4.448089384823106e-06,8.742286339291638e-10,2.116816028019386e-10,9.873637463186924e-10,6.025671628329121e-10
164,seg_train/seg_train/buildings\11374.jpg,0.778418779373169,1.2007290024484973e-05,0.0007878127507865429,1.161092677648412e-05,3.640684781203163e-06,0.22076599299907684,1.3436925883070217e-07,4.4350862538067304e-08,1.704957242054661e-08,2.011464950157915e-08
165,seg_train/seg_train/buildings\11378.jpg,0.9999995231628418,2.3983122332538187e-07,1.2903508661565866e-07,1.0020112517494795e-09,1.3050581060269906e-07,3.957652872088602e-09,6.648920997109897e-11,4.952125515211847e-11,9.776534443117768e-11,6.666305008007356e-11
166,seg_train/seg_train/buildings\11410.jpg,0.999995231628418,1.1641503760984051e-08,4.789304057339905e-06,7.185184522015553e-13,4.323052679722217e-11,6.444192401922066e-11,5.759110896508268e-11,3.1845255599183275e-11,8.463588337115358e-12,4.391965957584176e-12
167,seg_train/seg_train/buildings\11418.jpg,0.9999983310699463,5.293678739803909e-08,2.0194978844756406e-07,3.434989848116743e-09,8.706120979695697e-08,1.2822731605410809e-06,8.05552013982691e-11,4.444685591797892e-11,4.576923215426909e-11,8.82918130967747e-12
168,seg_train/seg_train/buildings\11425.jpg,1.0,2.4359078122648814e-12,6.760138282491113e-11,2.504427820860947e-15,1.3372984143666944e-11,5.688843840445656e-10,4.351777618816222e-12,2.796801202090138e-12,2.3362175909091842e-12,3.175256485152787e-14
169,seg_train/seg_train/buildings\11428.jpg,0.9999997615814209,7.890157860401814e-08,8.438225052032067e-08,2.1163992780515173e-10,7.304886029402269e-09,6.835281851635955e-08,6.334322823209337e-12,4.817262908018982e-12,4.809202081706987e-12,8.958637867997887e-13
170,seg_train/seg_train/buildings\11458.jpg,0.9762060642242432,0.02346007153391838,8.204767073038965e-05,2.741114622040186e-05,6.957540608709678e-05,0.00015446654288098216,1.056989304970557e-07,6.409509012428316e-08,6.635711713443015e-08,4.921967899917945e-08
171,seg_train/seg_train/buildings\11471.jpg,0.9999974966049194,6.499899427581113e-07,7.018603014330438e-07,1.990371423232773e-08,6.276521702375248e-08,9.716610520627e-07,3.2338942634879686e-10,2.8228056003776203e-10,5.974078454151766e-10,1.0447438747451798e-10
172,seg_train/seg_train/buildings\11477.jpg,1.0,1.722732373421465e-10,4.332673456119984e-11,1.559895367443751e-14,1.260225864635478e-11,1.9095951209191497e-10,1.0877027360398084e-12,4.549145348614614e-13,3.112227814870694e-13,3.786782763444754e-14
173,seg_train/seg_train/buildings\11483.jpg,1.0,2.8163306756145978e-11,2.3089042830437556e-11,1.3088260986140435e-15,4.2826411362530126e-13,9.968022501166685e-13,9.469498346266828e-14,4.1647061640266367e-14,4.2533573099126296e-14,1.8510291464478214e-15
